hidden_layer_sizes	activation	solver	alpha	learning_rate	learning_rate_init	early_stopping	accuracy
321x2	relu	lbfgs	0.01	adaptive	0.0001	False	0.97246
321x2	relu	sgd	0.01	invscaling	0.1	False	0.95872
321x2	relu	adam	0.01	invscaling	0.1	False	0.97468
321x2	relu	lbfgs	0.01	invscaling	0.1	False	0.97236
321x2	relu	sgd	0.01	invscaling	0.01	False	0.92865
321x2	relu	adam	0.01	invscaling	0.01	False	0.96105
321x2	relu	lbfgs	0.01	invscaling	0.01	False	0.96554
321x2	relu	sgd	0.01	invscaling	0.001	False	0.51564
321x2	relu	adam	0.01	invscaling	0.001	False	0.97241
321x2	relu	lbfgs	0.01	invscaling	0.001	False	0.96781
321x2	relu	sgd	0.01	invscaling	0.0001	False	0.52273
321x2	relu	adam	0.01	invscaling	0.0001	False	0.96786
321x2	relu	lbfgs	0.01	invscaling	0.0001	False	0.97474
321x3	relu	sgd	0.01	adaptive	0.1	False	0.97014
321x3	relu	adam	0.01	adaptive	0.1	False	0.94255
321x3	relu	lbfgs	0.01	adaptive	0.1	False	0.97468
321x3	relu	sgd	0.01	adaptive	0.01	False	0.96786
321x3	relu	adam	0.01	adaptive	0.01	False	0.96554
321x3	relu	lbfgs	0.01	adaptive	0.01	False	0.97241
321x3	relu	sgd	0.01	adaptive	0.001	False	0.96781
321x3	relu	adam	0.01	adaptive	0.001	False	0.97246
321x3	relu	lbfgs	0.01	adaptive	0.001	False	0.96781
321x3	relu	sgd	0.01	adaptive	0.0001	False	0.97008
321x3	relu	adam	0.01	adaptive	0.0001	False	0.97236
321x3	relu	lbfgs	0.01	adaptive	0.0001	False	0.95872
321x3	relu	sgd	0.01	invscaling	0.1	False	0.96094
321x3	relu	adam	0.01	invscaling	0.1	False	0.92875
321x3	relu	lbfgs	0.01	invscaling	0.1	False	0.97241
321x3	relu	sgd	0.01	invscaling	0.01	False	0.93805
321x3	relu	adam	0.01	invscaling	0.01	False	0.96332
321x3	relu	lbfgs	0.01	invscaling	0.01	False	0.97241
321x3	relu	sgd	0.01	invscaling	0.001	False	0.52516
321x3	relu	adam	0.01	invscaling	0.001	False	0.97014
321x3	relu	lbfgs	0.01	invscaling	0.001	False	0.97008
321x3	relu	sgd	0.01	invscaling	0.0001	False	0.51179
321x3	relu	adam	0.01	invscaling	0.0001	False	0.97008
321x3	relu	lbfgs	0.01	invscaling	0.0001	False	0.96321
512x1	relu	sgd	0.01	adaptive	0.1	False	0.97241
512x1	relu	adam	0.01	adaptive	0.1	False	0.95185
512x1	relu	lbfgs	0.01	adaptive	0.1	False	0.97014
512x1	relu	sgd	0.01	adaptive	0.01	False	0.97241
512x1	relu	adam	0.01	adaptive	0.01	False	0.96327
512x1	relu	lbfgs	0.01	adaptive	0.01	False	0.97014
512x1	relu	sgd	0.01	adaptive	0.001	False	0.96771
512x1	relu	adam	0.01	adaptive	0.001	False	0.97014
512x1	relu	lbfgs	0.01	adaptive	0.001	False	0.97241
512x1	relu	sgd	0.01	adaptive	0.0001	False	0.96089
512x1	relu	adam	0.01	adaptive	0.0001	False	0.96781
512x1	relu	lbfgs	0.01	adaptive	0.0001	False	0.97014
512x1	relu	sgd	0.01	invscaling	0.1	False	0.9564
512x1	relu	adam	0.01	invscaling	0.1	False	0.96105
512x1	relu	lbfgs	0.01	invscaling	0.1	False	0.97014
512x1	relu	sgd	0.01	invscaling	0.01	False	0.92891
512x1	relu	adam	0.01	invscaling	0.01	False	0.96099
512x1	relu	lbfgs	0.01	invscaling	0.01	False	0.97008
512x1	relu	sgd	0.01	invscaling	0.001	False	0.50449
512x1	relu	adam	0.01	invscaling	0.001	False	0.97246
512x1	relu	lbfgs	0.01	invscaling	0.001	False	0.96554
512x1	relu	sgd	0.01	invscaling	0.0001	False	0.52267
512x1	relu	adam	0.01	invscaling	0.0001	False	0.96776
512x1	relu	lbfgs	0.01	invscaling	0.0001	False	0.97014
512x2	relu	sgd	0.01	adaptive	0.1	False	0.97014
512x2	relu	adam	0.01	adaptive	0.1	False	0.94947
512x2	relu	lbfgs	0.01	adaptive	0.1	False	0.97014
512x2	relu	sgd	0.01	adaptive	0.01	False	0.97701
512x2	relu	adam	0.01	adaptive	0.01	False	0.96781
512x2	relu	lbfgs	0.01	adaptive	0.01	False	0.96781
512x2	relu	sgd	0.01	adaptive	0.001	False	0.9723
512x2	relu	adam	0.01	adaptive	0.001	False	0.96786
512x2	relu	lbfgs	0.01	adaptive	0.001	False	0.97463
512x2	relu	sgd	0.01	adaptive	0.0001	False	0.95402
512x2	relu	adam	0.01	adaptive	0.0001	False	0.97701
512x2	relu	lbfgs	0.01	adaptive	0.0001	False	0.97246
512x2	relu	sgd	0.01	invscaling	0.1	False	0.96089
512x2	relu	adam	0.01	invscaling	0.1	False	0.95872
512x2	relu	lbfgs	0.01	invscaling	0.1	False	0.97014
512x2	relu	sgd	0.01	invscaling	0.01	False	0.938
512x2	relu	adam	0.01	invscaling	0.01	False	0.96786
512x2	relu	lbfgs	0.01	invscaling	0.01	False	0.97701
512x2	relu	sgd	0.01	invscaling	0.001	False	0.52791
512x2	relu	adam	0.01	invscaling	0.001	False	0.97241
512x2	relu	lbfgs	0.01	invscaling	0.001	False	0.97468
512x2	relu	sgd	0.01	invscaling	0.0001	False	0.47939
512x2	relu	adam	0.01	invscaling	0.0001	False	0.96781
512x2	relu	lbfgs	0.01	invscaling	0.0001	False	0.96781
512x3	relu	sgd	0.01	adaptive	0.1	False	0.96781
512x3	relu	adam	0.01	adaptive	0.1	False	0.93805
512x3	relu	lbfgs	0.01	adaptive	0.1	False	0.97241
512x3	relu	sgd	0.01	adaptive	0.01	False	0.97014
512x3	relu	adam	0.01	adaptive	0.01	False	0.97241
512x3	relu	lbfgs	0.01	adaptive	0.01	False	0.97463
512x3	relu	sgd	0.01	adaptive	0.001	False	0.97241
512x3	relu	adam	0.01	adaptive	0.001	False	0.97019
512x3	relu	lbfgs	0.01	adaptive	0.001	False	0.96781
512x3	relu	sgd	0.01	adaptive	0.0001	False	0.95407
512x3	relu	adam	0.01	adaptive	0.0001	False	0.97928
512x3	relu	lbfgs	0.01	adaptive	0.0001	False	0.96781
512x3	relu	sgd	0.01	invscaling	0.1	False	0.96327
512x3	relu	adam	0.01	invscaling	0.1	False	0.93113
512x3	relu	lbfgs	0.01	invscaling	0.1	False	0.97236
512x3	relu	sgd	0.01	invscaling	0.01	False	0.93356
512x3	relu	adam	0.01	invscaling	0.01	False	0.96792
512x3	relu	lbfgs	0.01	invscaling	0.01	False	0.97241
512x3	relu	sgd	0.01	invscaling	0.001	False	0.56829
512x3	relu	adam	0.01	invscaling	0.001	False	0.97014
512x3	relu	lbfgs	0.01	invscaling	0.001	False	0.96781
512x3	relu	sgd	0.01	invscaling	0.0001	False	0.52289
512x3	relu	adam	0.01	invscaling	0.0001	False	0.97468
512x3	relu	lbfgs	0.01	invscaling	0.0001	False	0.96786
64x1	relu	sgd	0.1	adaptive	0.1	True	0.94725
64x1	relu	adam	0.1	adaptive	0.1	True	0.95396
64x1	relu	lbfgs	0.1	adaptive	0.1	True	0.98166
64x1	relu	sgd	0.1	adaptive	0.01	True	0.9379
64x1	relu	adam	0.1	adaptive	0.01	True	0.94255
64x1	relu	lbfgs	0.1	adaptive	0.01	True	0.98166
64x1	relu	sgd	0.1	adaptive	0.001	True	0.84625
64x1	relu	adam	0.1	adaptive	0.001	True	0.8851
64x1	relu	lbfgs	0.1	adaptive	0.001	True	0.98399
64x1	relu	sgd	0.1	adaptive	0.0001	True	0.51427
64x1	relu	adam	0.1	adaptive	0.0001	True	0.60296
64x1	relu	lbfgs	0.1	adaptive	0.0001	True	0.98393
64x1	relu	sgd	0.1	invscaling	0.1	True	0.90137
64x1	relu	adam	0.1	invscaling	0.1	True	0.96099
64x1	relu	lbfgs	0.1	invscaling	0.1	True	0.98166
64x1	relu	sgd	0.1	invscaling	0.01	True	0.72098
64x1	relu	adam	0.1	invscaling	0.01	True	0.94498
64x1	relu	lbfgs	0.1	invscaling	0.01	True	0.98166
64x1	relu	sgd	0.1	invscaling	0.001	True	0.50909
64x1	relu	adam	0.1	invscaling	0.001	True	0.91977
64x1	relu	lbfgs	0.1	invscaling	0.001	True	0.98621
64x1	relu	sgd	0.1	invscaling	0.0001	True	0.51644
64x1	relu	adam	0.1	invscaling	0.0001	True	0.6426
64x1	relu	lbfgs	0.1	invscaling	0.0001	True	0.98393
64x2	relu	sgd	0.1	adaptive	0.1	True	0.9518
64x2	relu	adam	0.1	adaptive	0.1	True	0.9564
64x2	relu	lbfgs	0.1	adaptive	0.1	True	0.98393
64x2	relu	sgd	0.1	adaptive	0.01	True	0.92437
64x2	relu	adam	0.1	adaptive	0.01	True	0.94281
64x2	relu	lbfgs	0.1	adaptive	0.01	True	0.98161
64x2	relu	sgd	0.1	adaptive	0.001	True	0.84847
64x2	relu	adam	0.1	adaptive	0.001	True	0.93087
64x2	relu	lbfgs	0.1	adaptive	0.001	True	0.9908
64x2	relu	sgd	0.1	adaptive	0.0001	True	0.50988
64x2	relu	adam	0.1	adaptive	0.0001	True	0.69619
64x2	relu	lbfgs	0.1	adaptive	0.0001	True	0.98393
64x2	relu	sgd	0.1	invscaling	0.1	True	0.86438
64x2	relu	adam	0.1	invscaling	0.1	True	0.94947
64x2	relu	lbfgs	0.1	invscaling	0.1	True	0.98166
64x2	relu	sgd	0.1	invscaling	0.01	True	0.71982
64x2	relu	adam	0.1	invscaling	0.01	True	0.94736
64x2	relu	lbfgs	0.1	invscaling	0.01	True	0.97933
64x2	relu	sgd	0.1	invscaling	0.001	True	0.53277
64x2	relu	adam	0.1	invscaling	0.001	True	0.93092
64x2	relu	lbfgs	0.1	invscaling	0.001	True	0.98853
64x2	relu	sgd	0.1	invscaling	0.0001	True	0.50254
64x2	relu	adam	0.1	invscaling	0.0001	True	0.8027
64x2	relu	lbfgs	0.1	invscaling	0.0001	True	0.98393
64x3	relu	sgd	0.1	adaptive	0.1	True	0.96327
64x3	relu	adam	0.1	adaptive	0.1	True	0.94271
64x3	relu	lbfgs	0.1	adaptive	0.1	True	0.97933
64x3	relu	sgd	0.1	adaptive	0.01	True	0.92225
64x3	relu	adam	0.1	adaptive	0.01	True	0.94482
64x3	relu	lbfgs	0.1	adaptive	0.01	True	0.98166
64x3	relu	sgd	0.1	adaptive	0.001	True	0.80502
64x3	relu	adam	0.1	adaptive	0.001	True	0.90814
64x3	relu	lbfgs	0.1	adaptive	0.001	True	0.98621
64x3	relu	sgd	0.1	adaptive	0.0001	True	0.45883
64x3	relu	adam	0.1	adaptive	0.0001	True	0.76971
64x3	relu	lbfgs	0.1	adaptive	0.0001	True	0.98399
64x3	relu	sgd	0.1	invscaling	0.1	True	0.84799
64x3	relu	adam	0.1	invscaling	0.1	True	0.9518
64x3	relu	lbfgs	0.1	invscaling	0.1	True	0.97479
64x3	relu	sgd	0.1	invscaling	0.01	True	0.65402
64x3	relu	adam	0.1	invscaling	0.01	True	0.94968
64x3	relu	lbfgs	0.1	invscaling	0.01	True	0.9908
64x3	relu	sgd	0.1	invscaling	0.001	True	0.5277
64x3	relu	adam	0.1	invscaling	0.001	True	0.93362
64x3	relu	lbfgs	0.1	invscaling	0.001	True	0.9908
64x3	relu	sgd	0.1	invscaling	0.0001	True	0.51158
64x3	relu	adam	0.1	invscaling	0.0001	True	0.77114
64x3	relu	lbfgs	0.1	invscaling	0.0001	True	0.98166
128x1	relu	sgd	0.1	adaptive	0.1	True	0.95412
128x1	relu	adam	0.1	adaptive	0.1	True	0.94482
128x1	relu	lbfgs	0.1	adaptive	0.1	True	0.97939
128x1	relu	sgd	0.1	adaptive	0.01	True	0.93097
128x1	relu	adam	0.1	adaptive	0.01	True	0.94244
128x1	relu	lbfgs	0.1	adaptive	0.01	True	0.98626
128x1	relu	sgd	0.1	adaptive	0.001	True	0.88293
128x1	relu	adam	0.1	adaptive	0.001	True	0.92669
128x1	relu	lbfgs	0.1	adaptive	0.001	True	0.98393
128x1	relu	sgd	0.1	adaptive	0.0001	True	0.50005
128x1	relu	adam	0.1	adaptive	0.0001	True	0.81681
128x1	relu	lbfgs	0.1	adaptive	0.0001	True	0.98621
128x1	relu	sgd	0.1	invscaling	0.1	True	0.8991
128x1	relu	adam	0.1	invscaling	0.1	True	0.95629
128x1	relu	lbfgs	0.1	invscaling	0.1	True	0.98399
128x1	relu	sgd	0.1	invscaling	0.01	True	0.75893
128x1	relu	adam	0.1	invscaling	0.01	True	0.9426
128x1	relu	lbfgs	0.1	invscaling	0.01	True	0.98166
128x1	relu	sgd	0.1	invscaling	0.001	True	0.50037
128x1	relu	adam	0.1	invscaling	0.001	True	0.92653
128x1	relu	lbfgs	0.1	invscaling	0.001	True	0.98621
128x1	relu	sgd	0.1	invscaling	0.0001	True	0.49477
128x1	relu	adam	0.1	invscaling	0.0001	True	0.74794
128x1	relu	lbfgs	0.1	invscaling	0.0001	True	0.98626
128x2	relu	sgd	0.1	adaptive	0.1	True	0.95872
128x2	relu	adam	0.1	adaptive	0.1	True	0.95645
128x2	relu	lbfgs	0.1	adaptive	0.1	True	0.98621
128x2	relu	sgd	0.1	adaptive	0.01	True	0.94049
128x2	relu	adam	0.1	adaptive	0.01	True	0.94937
128x2	relu	lbfgs	0.1	adaptive	0.01	True	0.98388
128x2	relu	sgd	0.1	adaptive	0.001	True	0.87162
128x2	relu	adam	0.1	adaptive	0.001	True	0.92463
128x2	relu	lbfgs	0.1	adaptive	0.001	True	0.98393
128x2	relu	sgd	0.1	adaptive	0.0001	True	0.49107
128x2	relu	adam	0.1	adaptive	0.0001	True	0.87373
128x2	relu	lbfgs	0.1	adaptive	0.0001	True	0.98393
128x2	relu	sgd	0.1	invscaling	0.1	True	0.89419
128x2	relu	adam	0.1	invscaling	0.1	True	0.95634
128x2	relu	lbfgs	0.1	invscaling	0.1	True	0.98166
128x2	relu	sgd	0.1	invscaling	0.01	True	0.7546
128x2	relu	adam	0.1	invscaling	0.01	True	0.93811
128x2	relu	lbfgs	0.1	invscaling	0.01	True	0.98626
128x2	relu	sgd	0.1	invscaling	0.001	True	0.4953
128x2	relu	adam	0.1	invscaling	0.001	True	0.91062
128x2	relu	lbfgs	0.1	invscaling	0.001	True	0.98166
128x2	relu	sgd	0.1	invscaling	0.0001	True	0.51379
128x2	relu	adam	0.1	invscaling	0.0001	True	0.89921
128x2	relu	lbfgs	0.1	invscaling	0.0001	True	0.98155
128x3	relu	sgd	0.1	adaptive	0.1	True	0.94715
128x3	relu	adam	0.1	adaptive	0.1	True	0.93557
128x3	relu	lbfgs	0.1	adaptive	0.1	True	0.98171
128x3	relu	sgd	0.1	adaptive	0.01	True	0.92447
128x3	relu	adam	0.1	adaptive	0.01	True	0.95856
128x3	relu	lbfgs	0.1	adaptive	0.01	True	0.97939
128x3	relu	sgd	0.1	adaptive	0.001	True	0.84144
128x3	relu	adam	0.1	adaptive	0.001	True	0.91723
128x3	relu	lbfgs	0.1	adaptive	0.001	True	0.98161
128x3	relu	sgd	0.1	adaptive	0.0001	True	0.47484
128x3	relu	adam	0.1	adaptive	0.0001	True	0.88319
128x3	relu	lbfgs	0.1	adaptive	0.0001	True	0.98621
128x3	relu	sgd	0.1	invscaling	0.1	True	0.89429
128x3	relu	adam	0.1	invscaling	0.1	True	0.92875
128x3	relu	lbfgs	0.1	invscaling	0.1	True	0.98621
128x3	relu	sgd	0.1	invscaling	0.01	True	0.7407
128x3	relu	adam	0.1	invscaling	0.01	True	0.95185
128x3	relu	lbfgs	0.1	invscaling	0.01	True	0.98393
128x3	relu	sgd	0.1	invscaling	0.001	True	0.51623
128x3	relu	adam	0.1	invscaling	0.001	True	0.9519
128x3	relu	lbfgs	0.1	invscaling	0.001	True	0.98626
128x3	relu	sgd	0.1	invscaling	0.0001	True	0.51808
128x3	relu	adam	0.1	invscaling	0.0001	True	0.89926
128x3	relu	lbfgs	0.1	invscaling	0.0001	True	0.97939
256x1	relu	sgd	0.1	adaptive	0.1	True	0.95872
256x1	relu	adam	0.1	adaptive	0.1	True	0.95877
256x1	relu	lbfgs	0.1	adaptive	0.1	True	0.98171
256x1	relu	sgd	0.1	adaptive	0.01	True	0.9379
256x1	relu	adam	0.1	adaptive	0.01	True	0.95867
256x1	relu	lbfgs	0.1	adaptive	0.01	True	0.98393
256x1	relu	sgd	0.1	adaptive	0.001	True	0.90571
256x1	relu	adam	0.1	adaptive	0.001	True	0.92156
256x1	relu	lbfgs	0.1	adaptive	0.001	True	0.98393
256x1	relu	sgd	0.1	adaptive	0.0001	True	0.63594
256x1	relu	adam	0.1	adaptive	0.0001	True	0.8555
256x1	relu	lbfgs	0.1	adaptive	0.0001	True	0.98166
256x1	relu	sgd	0.1	invscaling	0.1	True	0.92875
256x1	relu	adam	0.1	invscaling	0.1	True	0.96559
256x1	relu	lbfgs	0.1	invscaling	0.1	True	0.98393
256x1	relu	sgd	0.1	invscaling	0.01	True	0.78219
256x1	relu	adam	0.1	invscaling	0.01	True	0.95862
256x1	relu	lbfgs	0.1	invscaling	0.01	True	0.98166
256x1	relu	sgd	0.1	invscaling	0.001	True	0.53874
256x1	relu	adam	0.1	invscaling	0.001	True	0.92199
256x1	relu	lbfgs	0.1	invscaling	0.001	True	0.98393
256x1	relu	sgd	0.1	invscaling	0.0001	True	0.50497
256x1	relu	adam	0.1	invscaling	0.0001	True	0.85344
256x1	relu	lbfgs	0.1	invscaling	0.0001	True	0.98166
256x2	relu	sgd	0.1	adaptive	0.1	True	0.95402
256x2	relu	adam	0.1	adaptive	0.1	True	0.9426
256x2	relu	lbfgs	0.1	adaptive	0.1	True	0.97711
256x2	relu	sgd	0.1	adaptive	0.01	True	0.93768
256x2	relu	adam	0.1	adaptive	0.01	True	0.96332
256x2	relu	lbfgs	0.1	adaptive	0.01	True	0.98399
256x2	relu	sgd	0.1	adaptive	0.001	True	0.89244
256x2	relu	adam	0.1	adaptive	0.001	True	0.96105
256x2	relu	lbfgs	0.1	adaptive	0.001	True	0.97701
256x2	relu	sgd	0.1	adaptive	0.0001	True	0.63599
256x2	relu	adam	0.1	adaptive	0.0001	True	0.9287
256x2	relu	lbfgs	0.1	adaptive	0.0001	True	0.97479
256x2	relu	sgd	0.1	invscaling	0.1	True	0.89027
256x2	relu	adam	0.1	invscaling	0.1	True	0.95185
256x2	relu	lbfgs	0.1	invscaling	0.1	True	0.97933
256x2	relu	sgd	0.1	invscaling	0.01	True	0.79086
256x2	relu	adam	0.1	invscaling	0.01	True	0.9426
256x2	relu	lbfgs	0.1	invscaling	0.01	True	0.97479
256x2	relu	sgd	0.1	invscaling	0.001	True	0.55026
256x2	relu	adam	0.1	invscaling	0.001	True	0.95856
256x2	relu	lbfgs	0.1	invscaling	0.001	True	0.98393
256x2	relu	sgd	0.1	invscaling	0.0001	True	0.51369
256x2	relu	adam	0.1	invscaling	0.0001	True	0.90851
256x2	relu	lbfgs	0.1	invscaling	0.0001	True	0.98388
256x3	relu	sgd	0.1	adaptive	0.1	True	0.95655
256x3	relu	adam	0.1	adaptive	0.1	True	0.91263
256x3	relu	lbfgs	0.1	adaptive	0.1	True	0.98161
256x3	relu	sgd	0.1	adaptive	0.01	True	0.92886
256x3	relu	adam	0.1	adaptive	0.01	True	0.96099
256x3	relu	lbfgs	0.1	adaptive	0.01	True	0.9703
256x3	relu	sgd	0.1	adaptive	0.001	True	0.88071
256x3	relu	adam	0.1	adaptive	0.001	True	0.94746
256x3	relu	lbfgs	0.1	adaptive	0.001	True	0.97019
256x3	relu	sgd	0.1	adaptive	0.0001	True	0.49789
256x3	relu	adam	0.1	adaptive	0.0001	True	0.90603
256x3	relu	lbfgs	0.1	adaptive	0.0001	True	0.97241
256x3	relu	sgd	0.1	invscaling	0.1	True	0.92891
256x3	relu	adam	0.1	invscaling	0.1	True	0.94514
256x3	relu	lbfgs	0.1	invscaling	0.1	True	0.97701
256x3	relu	sgd	0.1	invscaling	0.01	True	0.80772
256x3	relu	adam	0.1	invscaling	0.01	True	0.95174
256x3	relu	lbfgs	0.1	invscaling	0.01	True	0.97014
256x3	relu	sgd	0.1	invscaling	0.001	True	0.58488
256x3	relu	adam	0.1	invscaling	0.001	True	0.95164
256x3	relu	lbfgs	0.1	invscaling	0.001	True	0.97706
256x3	relu	sgd	0.1	invscaling	0.0001	True	0.50867
256x3	relu	adam	0.1	invscaling	0.0001	True	0.9129
256x3	relu	lbfgs	0.1	invscaling	0.0001	True	0.97944
321x1	relu	sgd	0.1	adaptive	0.1	True	0.9564
321x1	relu	adam	0.1	adaptive	0.1	True	0.95423
321x1	relu	lbfgs	0.1	adaptive	0.1	True	0.97939
321x1	relu	sgd	0.1	adaptive	0.01	True	0.92875
321x1	relu	adam	0.1	adaptive	0.01	True	0.96781
321x1	relu	lbfgs	0.1	adaptive	0.01	True	0.9908
321x1	relu	sgd	0.1	adaptive	0.001	True	0.89191
321x1	relu	adam	0.1	adaptive	0.001	True	0.92886
321x1	relu	lbfgs	0.1	adaptive	0.001	True	0.97711
321x1	relu	sgd	0.1	adaptive	0.0001	True	0.64249
321x1	relu	adam	0.1	adaptive	0.0001	True	0.89218
321x1	relu	lbfgs	0.1	adaptive	0.0001	True	0.97706
321x1	relu	sgd	0.1	invscaling	0.1	True	0.92209
321x1	relu	adam	0.1	invscaling	0.1	True	0.95412
321x1	relu	lbfgs	0.1	invscaling	0.1	True	0.98161
321x1	relu	sgd	0.1	invscaling	0.01	True	0.79989
321x1	relu	adam	0.1	invscaling	0.01	True	0.95856
321x1	relu	lbfgs	0.1	invscaling	0.01	True	0.97933
321x1	relu	sgd	0.1	invscaling	0.001	True	0.52944
321x1	relu	adam	0.1	invscaling	0.001	True	0.913
321x1	relu	lbfgs	0.1	invscaling	0.001	True	0.98161
321x1	relu	sgd	0.1	invscaling	0.0001	True	0.48541
321x1	relu	adam	0.1	invscaling	0.0001	True	0.89672
321x1	relu	lbfgs	0.1	invscaling	0.0001	True	0.98388
321x2	relu	sgd	0.1	adaptive	0.1	True	0.97479
321x2	relu	adam	0.1	adaptive	0.1	True	0.95867
321x2	relu	lbfgs	0.1	adaptive	0.1	True	0.98161
321x2	relu	sgd	0.1	adaptive	0.01	True	0.93584
321x2	relu	adam	0.1	adaptive	0.01	True	0.95185
321x2	relu	lbfgs	0.1	adaptive	0.01	True	0.98388
321x2	relu	sgd	0.1	adaptive	0.001	True	0.86279
321x2	relu	adam	0.1	adaptive	0.001	True	0.95174
321x2	relu	lbfgs	0.1	adaptive	0.001	True	0.98166
321x2	relu	sgd	0.1	adaptive	0.0001	True	0.60544
321x2	relu	adam	0.1	adaptive	0.0001	True	0.9129
321x2	relu	lbfgs	0.1	adaptive	0.0001	True	0.97933
321x2	relu	sgd	0.1	invscaling	0.1	True	0.92193
321x2	relu	adam	0.1	invscaling	0.1	True	0.94725
321x2	relu	lbfgs	0.1	invscaling	0.1	True	0.98388
321x2	relu	sgd	0.1	invscaling	0.01	True	0.84382
321x2	relu	adam	0.1	invscaling	0.01	True	0.96337
321x2	relu	lbfgs	0.1	invscaling	0.01	True	0.98161
321x2	relu	sgd	0.1	invscaling	0.001	True	0.5139
321x2	relu	adam	0.1	invscaling	0.001	True	0.91966
321x2	relu	lbfgs	0.1	invscaling	0.001	True	0.98626
321x2	relu	sgd	0.1	invscaling	0.0001	True	0.49329
321x2	relu	adam	0.1	invscaling	0.0001	True	0.90359
321x2	relu	lbfgs	0.1	invscaling	0.0001	True	0.98388
321x3	relu	sgd	0.1	adaptive	0.1	True	0.95645
321x3	relu	adam	0.1	adaptive	0.1	True	0.92215
321x3	relu	lbfgs	0.1	adaptive	0.1	True	0.97468
321x3	relu	sgd	0.1	adaptive	0.01	True	0.93124
321x3	relu	adam	0.1	adaptive	0.01	True	0.95645
321x3	relu	lbfgs	0.1	adaptive	0.01	True	0.97479
321x3	relu	sgd	0.1	adaptive	0.001	True	0.89667
321x3	relu	adam	0.1	adaptive	0.001	True	0.95185
321x3	relu	lbfgs	0.1	adaptive	0.001	True	0.97014
321x3	relu	sgd	0.1	adaptive	0.0001	True	0.60539
321x3	relu	adam	0.1	adaptive	0.0001	True	0.91263
321x3	relu	lbfgs	0.1	adaptive	0.0001	True	0.97928
321x3	relu	sgd	0.1	invscaling	0.1	True	0.90809
321x3	relu	adam	0.1	invscaling	0.1	True	0.94255
321x3	relu	lbfgs	0.1	invscaling	0.1	True	0.97939
321x3	relu	sgd	0.1	invscaling	0.01	True	0.80973
321x3	relu	adam	0.1	invscaling	0.01	True	0.95396
321x3	relu	lbfgs	0.1	invscaling	0.01	True	0.97468
321x3	relu	sgd	0.1	invscaling	0.001	True	0.48404
321x3	relu	adam	0.1	invscaling	0.001	True	0.95634
321x3	relu	lbfgs	0.1	invscaling	0.001	True	0.97939
321x3	relu	sgd	0.1	invscaling	0.0001	True	0.48399
321x3	relu	adam	0.1	invscaling	0.0001	True	0.92442
321x3	relu	lbfgs	0.1	invscaling	0.0001	True	0.98166
512x1	relu	sgd	0.1	adaptive	0.1	True	0.94942
512x1	relu	adam	0.1	adaptive	0.1	True	0.94958
512x1	relu	lbfgs	0.1	adaptive	0.1	True	0.97014
512x1	relu	sgd	0.1	adaptive	0.01	True	0.94942
512x1	relu	adam	0.1	adaptive	0.01	True	0.95862
512x1	relu	lbfgs	0.1	adaptive	0.01	True	0.97933
512x1	relu	sgd	0.1	adaptive	0.001	True	0.92875
512x1	relu	adam	0.1	adaptive	0.001	True	0.94271
512x1	relu	lbfgs	0.1	adaptive	0.001	True	0.97246
512x1	relu	sgd	0.1	adaptive	0.0001	True	0.66237
512x1	relu	adam	0.1	adaptive	0.0001	True	0.92437
512x1	relu	lbfgs	0.1	adaptive	0.0001	True	0.98166
512x1	relu	sgd	0.1	invscaling	0.1	True	0.94255
512x1	relu	adam	0.1	invscaling	0.1	True	0.96327
512x1	relu	lbfgs	0.1	invscaling	0.1	True	0.97706
512x1	relu	sgd	0.1	invscaling	0.01	True	0.83716
512x1	relu	adam	0.1	invscaling	0.01	True	0.9564
512x1	relu	lbfgs	0.1	invscaling	0.01	True	0.97706
512x1	relu	sgd	0.1	invscaling	0.001	True	0.57595
512x1	relu	adam	0.1	invscaling	0.001	True	0.9426
512x1	relu	lbfgs	0.1	invscaling	0.001	True	0.97241
512x1	relu	sgd	0.1	invscaling	0.0001	True	0.51152
512x1	relu	adam	0.1	invscaling	0.0001	True	0.86443
512x1	relu	lbfgs	0.1	invscaling	0.0001	True	0.97706
512x2	relu	sgd	0.1	adaptive	0.1	True	0.95174
512x2	relu	adam	0.1	adaptive	0.1	True	0.94265
512x2	relu	lbfgs	0.1	adaptive	0.1	True	0.98166
512x2	relu	sgd	0.1	adaptive	0.01	True	0.938
512x2	relu	adam	0.1	adaptive	0.01	True	0.95386
512x2	relu	lbfgs	0.1	adaptive	0.01	True	0.98166
512x2	relu	sgd	0.1	adaptive	0.001	True	0.93113
512x2	relu	adam	0.1	adaptive	0.001	True	0.94947
512x2	relu	lbfgs	0.1	adaptive	0.001	True	0.97241
512x2	relu	sgd	0.1	adaptive	0.0001	True	0.59863
512x2	relu	adam	0.1	adaptive	0.0001	True	0.92426
512x2	relu	lbfgs	0.1	adaptive	0.0001	True	0.97474
512x2	relu	sgd	0.1	invscaling	0.1	True	0.92896
512x2	relu	adam	0.1	invscaling	0.1	True	0.95851
512x2	relu	lbfgs	0.1	invscaling	0.1	True	0.98393
512x2	relu	sgd	0.1	invscaling	0.01	True	0.87167
512x2	relu	adam	0.1	invscaling	0.01	True	0.96337
512x2	relu	lbfgs	0.1	invscaling	0.01	True	0.97014
512x2	relu	sgd	0.1	invscaling	0.001	True	0.61469
512x2	relu	adam	0.1	invscaling	0.001	True	0.96781
