GAME_ID	MATCHUP	GAME_DATE	TEAM_ID	WL	TOV	TEAM_ABBREVIATION	FG_PCT	FG3_PCT	FT_PCT	REB	OREB	DREB	AST	STL	BLK	OFF_RATING	DEF_RATING	TS_PCT	ELO
21801001	CLE vs. TOR	MAR 11, 2019	1610612739	W	12	CLE	0.468	0.439	0.952	51	11	40	27	8	1	118.9	95.3	0.61	1064.0
21800979	CLE @ MIA	MAR 08, 2019	1610612739	L	15	CLE	0.481	0.442	0.813	28	6	22	28	6	1	120.9	135.5	0.625	1069.0
21800969	CLE @ BKN	MAR 06, 2019	1610612739	L	17	CLE	0.402	0.421	0.724	47	11	36	23	7	3	102.9	108.7	0.536	1072.0
21800948	CLE vs. ORL	MAR 03, 2019	1610612739	W	11	CLE	0.434	0.326	0.913	44	9	35	20	7	2	112.6	96.9	0.575	1048.0
21800935	CLE vs. DET	MAR 02, 2019	1610612739	L	12	CLE	0.342	0.382	0.813	33	9	24	15	7	1	96.9	134.4	0.5	1064.0
21800924	CLE @ NYK	FEB 28, 2019	1610612739	W	11	CLE	0.512	0.412	0.806	40	8	32	24	5	3	127.6	121.6	0.652	1050.0
21800898	CLE vs. POR	FEB 25, 2019	1610612739	L	7	CLE	0.416	0.382	0.885	40	13	27	22	4	1	113.4	126.8	0.548	1055.0
21800885	CLE vs. MEM	FEB 23, 2019	1610612739	W	18	CLE	0.443	0.381	0.783	52	14	38	25	6	3	110.9	105.9	0.571	1045.0
21800867	CLE vs. PHX	FEB 21, 2019	1610612739	W	15	CLE	0.494	0.361	0.7	51	10	41	34	11	4	109.9	98.0	0.592	1033.0
21800853	CLE vs. BKN	FEB 13, 2019	1610612739	L	15	CLE	0.45	0.429	0.722	57	18	39	35	7	4	111.2	118.4	0.543	1040.0
21800839	CLE vs. NYK	FEB 11, 2019	1610612739	W	18	CLE	0.4	0.318	0.895	56	17	39	20	6	2	105.9	102.0	0.518	1035.0
21800826	CLE @ IND	FEB 09, 2019	1610612739	L	12	CLE	0.443	0.444	0.444	30	5	25	23	3	2	100.0	116.7	0.542	1037.0
21800819	CLE @ WAS	FEB 08, 2019	1610612739	L	14	CLE	0.375	0.316	0.88	52	17	35	21	6	3	101.9	113.3	0.495	1042.0
21800797	CLE vs. BOS	FEB 05, 2019	1610612739	L	12	CLE	0.417	0.273	0.875	47	15	32	21	6	0	103.2	109.6	0.482	1045.0
21800780	CLE vs. DAL	FEB 02, 2019	1610612739	L	6	CLE	0.4	0.174	0.788	44	11	33	20	7	2	102.1	116.8	0.492	1054.0
21800749	CLE vs. WAS	JAN 29, 2019	1610612739	W	15	CLE	0.536	0.441	0.458	48	7	41	30	3	2	113.7	111.9	0.613	1044.0
21800735	CLE @ CHI	JAN 27, 2019	1610612739	W	8	CLE	0.424	0.382	0.867	52	12	40	26	5	3	109.5	105.2	0.527	1035.0
21800722	CLE vs. MIA	JAN 25, 2019	1610612739	L	13	CLE	0.435	0.333	0.769	42	9	33	23	8	2	100.0	106.4	0.518	1041.0
21800707	CLE @ BOS	JAN 23, 2019	1610612739	L	20	CLE	0.437	0.433	0.7	44	15	29	20	4	4	103.0	121.8	0.538	1044.0
21800692	CLE vs. CHI	JAN 21, 2019	1610612739	L	14	CLE	0.356	0.222	0.69	38	11	27	16	8	4	90.7	106.1	0.441	1064.0
21800687	CLE @ DEN	JAN 19, 2019	1610612739	L	12	CLE	0.486	0.345	0.846	28	5	23	20	5	1	110.9	136.3	0.611	1068.0
21800675	CLE @ UTA	JAN 18, 2019	1610612739	L	14	CLE	0.414	0.292	0.769	37	6	31	16	9	3	96.1	113.9	0.503	1071.0
21800662	CLE @ POR	JAN 16, 2019	1610612739	L	3	CLE	0.474	0.316	0.842	41	12	29	17	0	5	119.1	137.2	0.542	1075.0
21800644	CLE @ LAL	JAN 13, 2019	1610612739	W	10	CLE	0.427	0.381	0.739	52	10	42	18	5	2	102.0	96.0	0.509	1058.0
21800625	CLE @ HOU	JAN 11, 2019	1610612739	L	13	CLE	0.449	0.273	0.923	39	6	33	24	12	4	105.6	131.8	0.563	1062.0
21800612	CLE @ NOP	JAN 09, 2019	1610612739	L	13	CLE	0.477	0.467	0.867	31	9	22	27	7	3	117.0	133.3	0.613	1066.0
21800599	CLE vs. IND	JAN 08, 2019	1610612739	L	16	CLE	0.539	0.448	0.87	35	8	27	24	4	3	123.7	129.5	0.668	1070.0
21800579	CLE vs. NOP	JAN 05, 2019	1610612739	L	17	CLE	0.409	0.364	0.778	34	10	24	22	12	3	95.1	130.4	0.511	1087.0
21800567	CLE vs. UTA	JAN 04, 2019	1610612739	L	13	CLE	0.39	0.524	0.941	39	7	32	14	6	1	95.8	123.2	0.508	1100.0
21800555	CLE vs. MIA	JAN 02, 2019	1610612739	L	12	CLE	0.453	0.419	0.846	22	2	20	23	8	3	102.2	128.6	0.57	1115.0
21800529	CLE @ ATL	DEC 29, 2018	1610612739	L	12	CLE	0.471	0.217	0.793	44	10	34	27	9	2	109.1	111.0	0.552	1119.0
21800521	CLE @ MIA	DEC 28, 2018	1610612739	L	14	CLE	0.383	0.351	0.864	42	9	33	21	6	2	97.9	125.5	0.518	1126.0
21800508	CLE @ MEM	DEC 26, 2018	1610612739	L	16	CLE	0.355	0.31	0.8	53	19	34	19	9	1	93.5	103.3	0.437	1130.0
21800490	CLE vs. CHI	DEC 23, 2018	1610612739	L	11	CLE	0.452	0.304	0.643	31	7	24	11	5	2	100.0	124.4	0.51	1154.0
21800470	CLE @ TOR	DEC 21, 2018	1610612739	L	11	CLE	0.476	0.375	0.767	40	11	29	20	5	5	115.8	132.6	0.578	1157.0
21800455	CLE @ CHA	DEC 19, 2018	1610612739	L	7	CLE	0.482	0.435	0.583	35	4	31	24	8	6	104.2	118.3	0.548	1163.0
21800451	CLE @ IND	DEC 18, 2018	1610612739	W	9	CLE	0.418	0.194	0.769	51	12	39	19	7	5	97.9	95.8	0.476	1155.0
21800437	CLE vs. PHI	DEC 16, 2018	1610612739	L	12	CLE	0.466	0.4	0.647	33	6	27	28	8	0	107.1	133.3	0.55	1170.0
21800423	CLE vs. MIL	DEC 14, 2018	1610612739	L	15	CLE	0.402	0.361	0.905	50	13	37	24	7	2	100.0	114.0	0.53	1178.0
21800406	CLE vs. NYK	DEC 12, 2018	1610612739	W	12	CLE	0.473	0.294	0.81	51	12	39	19	7	4	113.0	106.0	0.564	1170.0
21800395	CLE @ MIL	DEC 10, 2018	1610612739	L	9	CLE	0.375	0.333	0.667	46	8	38	24	5	2	92.9	108.0	0.448	1174.0
21800381	CLE vs. WAS	DEC 08, 2018	1610612739	W	7	CLE	0.528	0.484	0.7	49	12	37	26	5	5	127.5	113.5	0.621	1157.0
21800372	CLE vs. SAC	DEC 07, 2018	1610612739	L	16	CLE	0.531	0.385	0.737	35	7	28	20	4	0	112.2	131.6	0.615	1174.0
21800355	CLE vs. GSW	DEC 05, 2018	1610612739	L	10	CLE	0.438	0.344	0.696	41	12	29	17	7	2	109.4	135.8	0.53	1190.0
21800345	CLE @ BKN	DEC 03, 2018	1610612739	W	9	CLE	0.432	0.267	0.95	55	14	41	15	5	4	105.3	104.3	0.511	1182.0
21800332	CLE vs. TOR	DEC 01, 2018	1610612739	L	11	CLE	0.386	0.227	0.88	44	11	33	14	6	0	100.0	112.8	0.48	1189.0
21800319	CLE @ BOS	NOV 30, 2018	1610612739	L	13	CLE	0.39	0.318	0.8	36	9	27	18	5	1	97.9	132.0	0.514	1200.0
21800313	CLE @ OKC	NOV 28, 2018	1610612739	L	12	CLE	0.393	0.391	0.444	43	7	36	20	4	1	85.6	103.1	0.446	1207.0
21800295	CLE vs. MIN	NOV 26, 2018	1610612739	L	16	CLE	0.419	0.323	0.929	40	9	31	24	4	3	102.2	108.5	0.515	1218.0
21800279	CLE vs. HOU	NOV 24, 2018	1610612739	W	13	CLE	0.489	0.318	0.759	49	20	29	15	11	2	127.2	116.1	0.569	1205.0
21800270	CLE @ PHI	NOV 23, 2018	1610612739	W	8	CLE	0.527	0.5	0.75	42	14	28	16	7	1	130.1	120.4	0.605	1186.0
21800256	CLE vs. LAL	NOV 21, 2018	1610612739	L	3	CLE	0.382	0.382	0.933	46	15	31	18	3	2	109.4	114.7	0.483	1193.0
21800240	CLE @ DET	NOV 19, 2018	1610612739	L	9	CLE	0.443	0.381	0.706	36	11	25	16	8	3	109.7	120.2	0.543	1200.0
21800203	CLE @ WAS	NOV 14, 2018	1610612739	L	23	CLE	0.455	0.19	0.677	42	9	33	22	12	6	91.3	114.4	0.524	1214.0
21800199	CLE vs. CHA	NOV 13, 2018	1610612739	W	19	CLE	0.529	0.542	0.833	60	14	46	23	5	3	115.3	91.8	0.626	1189.0
21800178	CLE @ CHI	NOV 10, 2018	1610612739	L	12	CLE	0.429	0.381	0.667	53	15	38	15	5	6	101.0	103.1	0.495	1192.0
21800153	CLE vs. OKC	NOV 07, 2018	1610612739	L	19	CLE	0.371	0.29	0.846	51	12	39	17	3	4	87.8	96.9	0.454	1203.0
21800142	CLE @ ORL	NOV 05, 2018	1610612739	L	18	CLE	0.512	0.435	0.667	42	8	34	20	8	2	103.1	106.3	0.586	1207.0
21800126	CLE @ CHA	NOV 03, 2018	1610612739	L	13	CLE	0.432	0.385	0.933	26	3	23	22	10	2	95.9	128.6	0.537	1219.0
21800112	CLE vs. DEN	NOV 01, 2018	1610612739	L	13	CLE	0.41	0.278	0.947	35	13	22	18	11	4	102.2	123.6	0.498	1236.0
21800097	CLE vs. ATL	OCT 30, 2018	1610612739	W	13	CLE	0.5	0.52	0.767	48	13	35	23	13	1	125.9	106.5	0.624	1218.0
21800077	CLE vs. IND	OCT 27, 2018	1610612739	L	15	CLE	0.465	0.28	0.909	39	16	23	21	9	2	115.1	126.6	0.559	1231.0
21800063	CLE @ DET	OCT 25, 2018	1610612739	L	9	CLE	0.461	0.333	0.867	30	7	23	18	11	1	107.3	113.4	0.539	1237.0
21800053	CLE vs. BKN	OCT 24, 2018	1610612739	L	15	CLE	0.382	0.167	0.938	53	16	37	18	5	2	87.8	105.2	0.448	1256.0
21800036	CLE vs. ATL	OCT 21, 2018	1610612739	L	18	CLE	0.465	0.37	0.643	49	15	34	23	5	2	105.7	125.5	0.528	1281.0
21800021	CLE @ MIN	OCT 19, 2018	1610612739	L	14	CLE	0.484	0.348	0.862	43	13	30	26	5	2	115.0	122.4	0.582	1289.0
21800008	CLE @ TOR	OCT 17, 2018	1610612739	L	16	CLE	0.4	0.368	0.744	49	14	35	17	4	0	104.0	116.0	0.509	1300.0
21801215	NOP vs. GSW	APR 09, 2019	1610612740	L	10	NOP	0.444	0.273	0.6	42	7	35	29	9	1	99.0	108.7	0.498	1170.0
21801207	NOP @ SAC	APR 07, 2019	1610612740	W	15	NOP	0.515	0.452	0.833	55	14	41	28	4	11	125.5	119.4	0.626	1158.0
21801189	NOP @ PHX	APR 05, 2019	1610612740	L	15	NOP	0.485	0.348	0.741	53	15	38	28	4	4	120.0	123.1	0.558	1169.0
21801171	NOP vs. CHA	APR 03, 2019	1610612740	L	19	NOP	0.471	0.366	0.824	48	7	41	25	7	4	106.9	111.7	0.589	1179.0
21801147	NOP vs. LAL	MAR 31, 2019	1610612740	L	24	NOP	0.458	0.258	0.857	45	5	40	19	5	1	92.7	118.2	0.553	1206.0
21801128	NOP vs. SAC	MAR 28, 2019	1610612740	W	12	NOP	0.505	0.321	1.0	45	8	37	27	6	6	115.2	112.4	0.586	1199.0
21801113	NOP vs. ATL	MAR 26, 2019	1610612740	L	24	NOP	0.47	0.353	0.75	45	8	37	28	10	6	105.3	115.0	0.596	1216.0
21801099	NOP vs. HOU	MAR 24, 2019	1610612740	L	15	NOP	0.413	0.25	0.7	44	15	29	26	9	3	93.8	117.7	0.467	1228.0
21801066	NOP @ ORL	MAR 20, 2019	1610612740	L	13	NOP	0.373	0.294	0.769	49	14	35	24	9	2	93.2	115.5	0.446	1239.0
21801056	NOP @ DAL	MAR 18, 2019	1610612740	W	17	NOP	0.471	0.308	0.864	55	14	41	34	7	6	110.3	107.8	0.567	1230.0
21801036	NOP vs. PHX	MAR 16, 2019	1610612740	L	22	NOP	0.461	0.5	0.659	57	18	39	34	11	4	111.5	114.0	0.566	1239.0
21801031	NOP vs. POR	MAR 15, 2019	1610612740	L	11	NOP	0.479	0.267	0.48	45	14	31	31	7	6	106.8	117.3	0.524	1249.0
21801010	NOP vs. MIL	MAR 12, 2019	1610612740	L	15	NOP	0.43	0.213	0.688	50	13	37	27	3	4	98.3	115.0	0.495	1258.0
21800995	NOP @ ATL	MAR 10, 2019	1610612740	L	8	NOP	0.446	0.439	1.0	42	5	37	29	6	9	112.6	123.1	0.555	1274.0
21800983	NOP vs. TOR	MAR 08, 2019	1610612740	L	17	NOP	0.41	0.256	0.615	51	14	37	28	11	0	92.0	112.4	0.47	1291.0
21800971	NOP vs. UTA	MAR 06, 2019	1610612740	L	17	NOP	0.461	0.375	0.65	41	7	34	17	6	4	96.3	106.5	0.532	1303.0
21800956	NOP @ UTA	MAR 04, 2019	1610612740	W	8	NOP	0.479	0.45	0.778	44	12	32	24	12	5	117.3	114.3	0.553	1292.0
21800941	NOP @ DEN	MAR 02, 2019	1610612740	W	21	NOP	0.489	0.4	0.692	47	12	35	28	10	4	112.1	104.7	0.58	1275.0
21800932	NOP @ PHX	MAR 01, 2019	1610612740	W	24	NOP	0.575	0.593	0.7	50	10	40	34	13	4	115.0	103.6	0.678	1265.0
21800921	NOP @ LAL	FEB 27, 2019	1610612740	L	13	NOP	0.451	0.2	0.741	52	14	38	31	6	3	111.2	115.7	0.522	1273.0
21800906	NOP vs. PHI	FEB 25, 2019	1610612740	L	13	NOP	0.423	0.179	0.708	54	14	40	29	15	8	96.5	98.2	0.48	1277.0
21800887	NOP vs. LAL	FEB 23, 2019	1610612740	W	17	NOP	0.521	0.375	0.813	41	9	32	31	14	4	115.3	103.6	0.621	1266.0
21800874	NOP @ IND	FEB 22, 2019	1610612740	L	17	NOP	0.462	0.296	0.567	51	14	37	25	5	5	105.7	120.0	0.523	1273.0
21800866	NOP vs. OKC	FEB 14, 2019	1610612740	W	14	NOP	0.543	0.462	0.792	51	13	38	35	7	7	121.3	115.1	0.639	1258.0
21800851	NOP vs. ORL	FEB 12, 2019	1610612740	L	14	NOP	0.383	0.345	0.75	42	8	34	21	5	8	87.1	116.8	0.451	1287.0
21800831	NOP @ MEM	FEB 09, 2019	1610612740	L	15	NOP	0.395	0.182	0.593	52	17	35	25	6	5	95.7	105.3	0.46	1300.0
21800823	NOP vs. MIN	FEB 08, 2019	1610612740	W	11	NOP	0.473	0.3	0.964	45	8	37	27	11	7	111.9	109.3	0.59	1293.0
21800805	NOP @ CHI	FEB 06, 2019	1610612740	W	11	NOP	0.529	0.429	0.667	46	14	32	26	1	6	131.6	126.3	0.636	1287.0
21800793	NOP vs. IND	FEB 04, 2019	1610612740	L	16	NOP	0.433	0.237	0.833	55	13	42	26	6	4	103.9	104.8	0.532	1293.0
21800779	NOP @ SAS	FEB 02, 2019	1610612740	L	8	NOP	0.448	0.286	1.0	42	5	37	26	6	4	104.9	111.9	0.533	1298.0
21800761	NOP vs. DEN	JAN 30, 2019	1610612740	L	14	NOP	0.416	0.417	0.769	48	8	40	27	4	4	101.0	106.1	0.523	1308.0
21800753	NOP @ HOU	JAN 29, 2019	1610612740	W	17	NOP	0.511	0.29	0.8	55	13	42	27	8	9	116.3	111.5	0.599	1295.0
21800730	NOP vs. SAS	JAN 26, 2019	1610612740	L	8	NOP	0.469	0.259	0.708	41	10	31	26	6	6	111.8	121.2	0.535	1310.0
21800717	NOP @ OKC	JAN 24, 2019	1610612740	L	12	NOP	0.485	0.278	0.667	42	8	34	34	7	6	106.4	110.9	0.546	1316.0
21800714	NOP vs. DET	JAN 23, 2019	1610612740	L	12	NOP	0.462	0.273	0.444	49	8	41	20	3	9	96.9	101.0	0.495	1328.0
21800697	NOP @ MEM	JAN 21, 2019	1610612740	W	19	NOP	0.527	0.346	0.692	50	7	43	19	8	7	109.4	89.5	0.614	1309.0
21800677	NOP @ POR	JAN 18, 2019	1610612740	L	12	NOP	0.488	0.32	0.815	41	7	34	23	4	6	110.9	128.0	0.584	1321.0
21800663	NOP @ GSW	JAN 16, 2019	1610612740	L	10	NOP	0.48	0.514	0.818	49	7	42	36	6	5	121.7	127.8	0.622	1326.0
21800650	NOP @ LAC	JAN 14, 2019	1610612740	W	6	NOP	0.438	0.32	0.75	49	15	34	28	8	7	116.3	110.4	0.516	1316.0
21800633	NOP @ MIN	JAN 12, 2019	1610612740	L	15	NOP	0.46	0.208	0.875	48	10	38	22	7	8	102.9	105.8	0.543	1322.0
21800612	NOP vs. CLE	JAN 09, 2019	1610612740	W	16	NOP	0.548	0.414	0.923	44	11	33	33	7	7	133.3	117.0	0.692	1318.0
21800595	NOP vs. MEM	JAN 07, 2019	1610612740	W	14	NOP	0.557	0.353	0.69	40	5	35	27	13	4	118.8	97.9	0.621	1307.0
21800579	NOP @ CLE	JAN 05, 2019	1610612740	W	14	NOP	0.58	0.519	0.862	44	10	34	29	13	7	130.4	95.1	0.709	1290.0
21800557	NOP @ BKN	JAN 02, 2019	1610612740	L	12	NOP	0.529	0.435	0.704	41	10	31	19	7	5	124.7	127.3	0.612	1298.0
21800546	NOP vs. MIN	DEC 31, 2018	1610612740	W	15	NOP	0.517	0.56	0.905	44	11	33	28	3	2	125.5	116.3	0.639	1288.0
21800528	NOP vs. HOU	DEC 29, 2018	1610612740	L	14	NOP	0.446	0.321	0.765	45	8	37	25	7	5	106.1	111.3	0.523	1296.0
21800523	NOP vs. DAL	DEC 28, 2018	1610612740	W	11	NOP	0.458	0.174	0.815	49	20	29	22	7	4	122.6	119.1	0.528	1291.0
21800509	NOP @ DAL	DEC 26, 2018	1610612740	L	10	NOP	0.467	0.444	0.767	39	7	32	25	4	2	116.7	119.6	0.577	1296.0
21800492	NOP @ SAC	DEC 23, 2018	1610612740	L	12	NOP	0.468	0.231	0.821	58	12	46	26	6	9	108.3	111.9	0.55	1303.0
21800478	NOP @ LAL	DEC 21, 2018	1610612740	L	12	NOP	0.431	0.296	0.5	53	14	39	27	8	6	97.2	104.7	0.477	1310.0
21800462	NOP @ MIL	DEC 19, 2018	1610612740	L	15	NOP	0.467	0.452	0.667	41	7	34	28	6	7	110.6	118.3	0.583	1315.0
21800441	NOP vs. MIA	DEC 16, 2018	1610612740	L	10	NOP	0.407	0.361	0.765	38	11	27	26	12	5	103.2	110.9	0.513	1328.0
21800411	NOP vs. OKC	DEC 12, 2018	1610612740	W	17	NOP	0.464	0.222	0.8	56	17	39	29	14	3	109.3	105.6	0.535	1320.0
21800393	NOP @ BOS	DEC 10, 2018	1610612740	L	13	NOP	0.448	0.308	0.737	39	6	33	28	11	1	100.0	113.0	0.524	1329.0
21800387	NOP @ DET	DEC 09, 2018	1610612740	W	18	NOP	0.532	0.4	0.87	47	8	39	27	5	8	114.9	109.1	0.651	1316.0
21800374	NOP vs. MEM	DEC 07, 2018	1610612740	L	18	NOP	0.452	0.241	0.833	42	10	32	25	5	5	105.1	110.3	0.545	1325.0
21800363	NOP vs. DAL	DEC 05, 2018	1610612740	W	11	NOP	0.554	0.586	0.65	46	5	41	36	12	6	123.4	100.0	0.655	1306.0
21800349	NOP vs. LAC	DEC 03, 2018	1610612740	L	7	NOP	0.533	0.382	0.682	35	10	25	32	10	5	126.0	129.0	0.62	1313.0
21800338	NOP @ CHA	DEC 02, 2018	1610612740	W	17	NOP	0.512	0.344	0.833	50	9	41	30	6	5	115.5	103.8	0.616	1296.0
21800324	NOP @ MIA	NOV 30, 2018	1610612740	L	16	NOP	0.427	0.214	0.862	46	11	35	25	4	8	101.0	107.1	0.533	1304.0
21800312	NOP vs. WAS	NOV 28, 2018	1610612740	W	20	NOP	0.484	0.306	0.786	64	17	47	24	10	5	116.8	98.1	0.582	1291.0
21800298	NOP vs. BOS	NOV 26, 2018	1610612740	L	22	NOP	0.442	0.375	0.931	40	9	31	21	8	5	109.2	125.3	0.596	1312.0
21800280	NOP @ WAS	NOV 24, 2018	1610612740	L	16	NOP	0.478	0.355	0.81	43	7	36	23	10	3	103.6	112.7	0.574	1325.0
21800269	NOP @ NYK	NOV 23, 2018	1610612740	L	14	NOP	0.396	0.25	0.759	55	20	35	26	5	5	106.9	112.9	0.479	1335.0
21800253	NOP @ PHI	NOV 21, 2018	1610612740	L	15	NOP	0.429	0.367	0.758	54	20	34	24	8	8	113.2	115.2	0.533	1338.0
21800246	NOP vs. SAS	NOV 19, 2018	1610612740	W	10	NOP	0.578	0.385	0.857	42	14	28	34	10	5	135.9	123.5	0.647	1328.0
21800228	NOP vs. DEN	NOV 17, 2018	1610612740	W	11	NOP	0.483	0.4	0.912	46	10	36	29	6	8	123.8	113.9	0.613	1317.0
21800222	NOP vs. NYK	NOV 16, 2018	1610612740	W	15	NOP	0.485	0.294	0.719	54	11	43	27	5	5	116.2	112.7	0.57	1312.0
21800208	NOP @ MIN	NOV 14, 2018	1610612740	L	18	NOP	0.426	0.321	0.611	46	10	36	25	7	6	95.2	100.0	0.491	1322.0
21800192	NOP @ TOR	NOV 12, 2018	1610612740	W	13	NOP	0.545	0.37	0.615	54	14	40	30	2	4	124.8	108.9	0.602	1297.0
21800176	NOP vs. PHX	NOV 10, 2018	1610612740	W	18	NOP	0.488	0.44	0.828	54	16	38	28	7	7	117.8	98.0	0.602	1288.0
21800159	NOP vs. CHI	NOV 07, 2018	1610612740	W	15	NOP	0.447	0.367	0.706	55	11	44	32	5	10	102.9	95.1	0.527	1280.0
21800144	NOP @ OKC	NOV 05, 2018	1610612740	L	20	NOP	0.488	0.31	0.833	45	11	34	27	8	5	108.4	114.0	0.597	1287.0
21800130	NOP @ SAS	NOV 03, 2018	1610612740	L	16	NOP	0.468	0.286	0.567	48	6	42	22	3	8	94.1	107.9	0.527	1298.0
21800116	NOP @ POR	NOV 01, 2018	1610612740	L	12	NOP	0.426	0.276	0.838	44	14	30	23	7	3	114.4	124.5	0.54	1307.0
21800108	NOP @ GSW	OCT 31, 2018	1610612740	L	15	NOP	0.478	0.343	0.778	42	12	30	24	8	2	114.2	122.4	0.582	1314.0
21800095	NOP @ DEN	OCT 29, 2018	1610612740	L	22	NOP	0.524	0.458	0.7	44	7	37	28	8	5	103.7	109.4	0.611	1320.0
21800075	NOP vs. UTA	OCT 27, 2018	1610612740	L	16	NOP	0.421	0.265	0.759	40	11	29	22	4	5	101.8	121.1	0.515	1346.0
21800072	NOP vs. BKN	OCT 26, 2018	1610612740	W	11	NOP	0.449	0.391	0.769	46	15	31	23	11	11	113.6	111.7	0.535	1342.0
21800050	NOP vs. LAC	OCT 23, 2018	1610612740	W	8	NOP	0.43	0.25	0.75	48	12	36	22	12	8	110.5	104.8	0.524	1335.0
21800022	NOP vs. SAC	OCT 19, 2018	1610612740	W	16	NOP	0.589	0.516	0.636	52	12	40	35	6	4	130.7	115.2	0.68	1323.0
21800009	NOP @ HOU	OCT 17, 2018	1610612740	W	12	NOP	0.531	0.4	0.773	54	14	40	36	8	3	124.8	107.7	0.608	1300.0
21801224	CHI @ PHI	APR 10, 2019	1610612741	L	7	CHI	0.474	0.375	0.667	39	9	30	21	4	3	113.5	130.2	0.536	1076.0
21801213	CHI vs. NYK	APR 09, 2019	1610612741	L	7	CHI	0.361	0.318	0.655	50	6	44	14	7	4	89.6	99.0	0.449	1094.0
21801194	CHI vs. PHI	APR 06, 2019	1610612741	L	8	CHI	0.427	0.32	0.8	38	7	31	22	4	3	99.0	119.6	0.502	1103.0
21801167	CHI @ WAS	APR 03, 2019	1610612741	W	20	CHI	0.533	0.263	0.824	49	9	40	22	7	5	109.5	108.6	0.59	1096.0
21801155	CHI @ NYK	APR 01, 2019	1610612741	L	6	CHI	0.447	0.235	0.739	44	12	32	20	9	2	109.4	117.7	0.504	1108.0
21801142	CHI vs. TOR	MAR 30, 2019	1610612741	L	13	CHI	0.423	0.3	0.625	53	17	36	21	7	6	100.0	125.3	0.485	1117.0
21801117	CHI vs. POR	MAR 27, 2019	1610612741	L	8	CHI	0.429	0.217	0.789	44	16	28	22	4	0	107.7	128.3	0.493	1124.0
21801110	CHI @ TOR	MAR 26, 2019	1610612741	L	18	CHI	0.453	0.348	0.85	45	7	38	20	12	2	98.1	105.7	0.543	1126.0
21801090	CHI vs. UTA	MAR 23, 2019	1610612741	L	12	CHI	0.359	0.125	0.75	45	11	34	16	6	3	83.8	114.0	0.412	1138.0
21801069	CHI vs. WAS	MAR 20, 2019	1610612741	W	13	CHI	0.472	0.522	0.824	48	15	33	29	10	2	113.5	110.1	0.555	1127.0
21801057	CHI @ PHX	MAR 18, 2019	1610612741	W	13	CHI	0.517	0.25	0.833	49	11	38	21	9	4	118.4	103.1	0.583	1108.0
21801047	CHI @ SAC	MAR 17, 2019	1610612741	L	19	CHI	0.443	0.385	0.667	39	10	29	20	6	6	100.0	127.7	0.524	1117.0
21801033	CHI @ LAC	MAR 15, 2019	1610612741	L	16	CHI	0.525	0.524	0.788	44	8	36	24	3	6	118.6	125.5	0.64	1120.0
21801009	CHI vs. LAL	MAR 12, 2019	1610612741	L	16	CHI	0.462	0.407	1.0	44	11	33	23	6	0	105.9	121.8	0.556	1138.0
21800992	CHI @ DET	MAR 10, 2019	1610612741	L	10	CHI	0.5	0.5	0.654	37	6	31	18	4	5	110.2	133.7	0.578	1145.0
21800980	CHI vs. DET	MAR 08, 2019	1610612741	L	16	CHI	0.512	0.294	0.652	35	8	27	20	9	4	105.1	110.9	0.564	1153.0
21800970	CHI vs. PHI	MAR 06, 2019	1610612741	W	13	CHI	0.441	0.261	0.741	47	16	31	21	7	3	108.0	107.0	0.515	1146.0
21800959	CHI @ IND	MAR 05, 2019	1610612741	L	9	CHI	0.387	0.16	0.833	49	15	34	16	7	7	100.0	108.2	0.463	1149.0
21800946	CHI vs. ATL	MAR 03, 2019	1610612741	L	14	CHI	0.511	0.296	0.762	42	9	33	25	6	5	114.6	118.3	0.583	1160.0
21800928	CHI @ ATL	MAR 01, 2019	1610612741	W	16	CHI	0.471	0.438	0.729	62	11	51	30	10	5	117.5	111.0	0.599	1147.0
21800916	CHI @ MEM	FEB 27, 2019	1610612741	W	15	CHI	0.476	0.333	0.92	42	7	35	20	12	9	106.9	105.9	0.586	1139.0
21800902	CHI vs. MIL	FEB 25, 2019	1610612741	L	7	CHI	0.446	0.346	0.682	41	6	35	31	3	3	108.2	119.4	0.521	1143.0
21800889	CHI vs. BOS	FEB 23, 2019	1610612741	W	13	CHI	0.534	0.4	0.952	49	11	38	26	4	2	126.0	116.0	0.648	1123.0
21800875	CHI @ ORL	FEB 22, 2019	1610612741	W	8	CHI	0.444	0.414	0.947	39	6	33	18	8	4	112.2	111.2	0.559	1115.0
21800858	CHI vs. MEM	FEB 13, 2019	1610612741	W	14	CHI	0.563	0.4	0.828	46	9	37	28	2	3	124.5	111.1	0.658	1101.0
21800843	CHI vs. MIL	FEB 11, 2019	1610612741	L	13	CHI	0.385	0.321	0.889	45	9	36	24	8	2	94.3	106.7	0.476	1105.0
21800830	CHI vs. WAS	FEB 09, 2019	1610612741	L	11	CHI	0.505	0.261	0.75	45	14	31	28	7	5	119.0	126.4	0.572	1115.0
21800820	CHI @ BKN	FEB 08, 2019	1610612741	W	16	CHI	0.541	0.5	0.792	50	8	42	27	5	5	122.5	102.9	0.654	1084.0
21800805	CHI vs. NOP	FEB 06, 2019	1610612741	L	8	CHI	0.495	0.444	0.737	36	9	27	27	8	6	126.3	131.6	0.604	1090.0
21800776	CHI @ CHA	FEB 02, 2019	1610612741	L	10	CHI	0.519	0.375	1.0	39	8	31	20	4	2	125.5	134.4	0.641	1094.0
